candidate,state,district,office,year,party,website_url,has_url,captured
Scott Sturgill,FL,07,house,2024,R,https://scottsturgillforcongress.com,True,True
Scott Thomas Keller,FL,11,house,2018,R,http://www.scottkeller2010.com,True,False
Scott Thomas Parkinson,VA,00,senate,2024,R,https://www.scottparkinson.com,True,True
Scott Uehlinger,PA,09,house,2018,R,https://www.scottforpa.com,True,True
Scott Uehlinger,PA,09,house,2020,R,https://www.scottforpa.com,True,True
Scott W. Mr. Taylor,VA,02,house,2018,R,http://scotttaylor.us/,True,True
Scott W. Mr. Taylor,VA,02,house,2020,R,http://scotttaylor.us/,True,False
Scott W. Mr. Taylor,VA,02,house,2022,R,http://scotttaylor.us/,True,False
Scott W. Taylor,VA,00,senate,2020,R,http://scotttaylor.us/,True,False
Scott William Sturm,TX,21,house,2022,D,https://www.sturm4congress.com,True,True
Scott William Sturm,TX,21,house,2024,D,https://www.sturm4congress.com,True,False
Scottie Jo Dr. Griffin,MD,00,senate,2022,D,https:scottiegriffin.net/,False,False
Scotty Moore,FL,09,house,2022,R,https://www.scottymooreforcongress.com,True,True
Scotty Moore,FL,09,house,2024,R,https://www.scottymooreforcongress.com,True,False
Scyller Borglum,SD,00,senate,2020,R,https://www.borglumforsenate.rocks,True,True
Sea Chan,WA,09,house,2022,R,https://www.chanforcongress.com,True,True
Sea Chan,WA,09,house,2024,R,https://www.chanforcongress.com,True,True
Sean Alan Roberts,TX,18,house,2018,D,https://www.seanrobertsforcongress.com,True,False
Sean Arthur Shea,NY,04,house,2018,R,https://www.seanshea.us,True,False
Sean Barney,DE,00,house,2018,D,https://www.seanbarneyforcongress.com,True,True
Sean Bunny,NY,27,house,2018,D,https://bunnyforcongress.com/,True,True
Sean Casten,IL,06,house,2018,D,https://castenforcongress.com,True,True
Sean Casten,IL,06,house,2020,D,https://castenforcongress.com,True,True
Sean Casten,IL,06,house,2022,D,https://castenforcongress.com,True,True
Sean Casten,IL,06,house,2024,D,https://castenforcongress.com,True,False
Sean Corey Salazar,WA,00,senate,2010,R,https://www.seanforsenate.com,True,True
Sean Duffy,WI,07,house,2018,R,http://www.duffyforcongress.com,True,False
Sean Duffy,WI,07,house,2020,R,http://www.duffyforcongress.com,True,False
Sean Duffy,WI,07,house,2022,R,http://www.duffyforcongress.com,True,False
Sean Duffy,WI,07,house,2024,R,http://www.duffyforcongress.com,True,False
Sean Dugdale,IN,05,house,2018,D,https://www.dugdaleforcongress.com,True,False
Sean Dugdale,IN,05,house,2020,D,https://www.dugdaleforcongress.com,True,False
Sean Eldridge,NY,19,house,2018,D,http://seaneldridge.com/,True,False
Sean Eldridge,NY,19,house,2020,D,http://seaneldridge.com/,True,False
Sean Flynn,CA,31,house,2018,R,https://seanflynnforcongress.com,True,True
Sean Flynn,CA,31,house,2020,R,https://seanflynnforcongress.com,True,True
Sean Flynn,CA,31,house,2022,R,https://seanflynnforcongress.com,True,True
Sean Flynn,CA,31,house,2024,R,https://seanflynnforcongress.com,True,False
Sean Gale,PA,00,senate,2022,R,https://galeforsenate.com,True,True
Sean Harrison,CA,10,house,2022,R,https://seanrharrison.com,True,True
Sean Higgins,ID,02,house,2024,R,https://seanhigginsidaho.com,True,True
Sean J Mccaffity,TX,03,house,2020,D,https://seanmccaffity.com,True,True
Sean Jackson,FL,07,house,2020,R,https://www.seanjacksonforcongress.com,True,True
Sean Jackson,FL,07,house,2022,R,https://www.seanjacksonforcongress.com,True,False
Sean Jackson,FL,07,house,2024,R,https://www.seanjacksonforcongress.com,True,False
Sean Justin Barry,TX,29,house,2024,D,https://electseanbarry.com,True,False
Sean Mahoney,NH,01,house,2018,R,https://www.mahoney2010.com,True,False
Sean Mahoney,NH,01,house,2020,R,https://www.mahoney2010.com,True,False
Sean Meloy,PA,17,house,2022,D,https://seanmeloy.com/,True,True
Sean Michael Closson,NM,03,house,2018,D,http://www.closson2012.com,True,False
Sean Patrick Maloney,NY,18,house,2018,D,http://www.seanmaloney.com,True,True
Sean Patrick Maloney,NY,18,house,2020,D,http://www.seanmaloney.com,True,True
Sean Patrick Maloney,NY,17,house,2022,D,http://www.seanmaloney.com,True,True
Sean Patrick Maloney,NY,17,house,2024,D,http://www.seanmaloney.com,True,False
Sean Peter Hubbard,TX,00,senate,2012,D,https://www.hubbardforsenate.com,True,True
Sean Peter Hubbard,TX,00,senate,2014,D,https://www.hubbardforsenate.com,True,True
Sean Pignatelli,NJ,02,house,2022,R,https://pignatelliforcongress.com,True,True
Sean Pignatelli,NJ,02,house,2024,R,https://pignatelliforcongress.com,True,True
Sean R Clynch,WA,05,house,2022,R,https:1/105620.compaignpartner.net;clynchforcongress.com,True,True
Sean R Clynch,WA,05,house,2024,R,https:1/105620.compaignpartner.net;clynchforcongress.com,True,False
Sean Ryan,OH,11,house,2018,D,http://www.seanryanforcongress.com,True,False
Sean Smith,MO,05,house,2024,R,https://seansmithformo.com,True,False
Sean Steward Ricker,TX,08,house,2018,R,https://www.rickerfortexas.com,True,True
Sebastian Kenneth Gehrig,TX,12,house,2024,D,https://www.gehrigforcongress.org,True,True
Selinda Guerrero,NM,01,house,2022,D,https://thepeopleforcongress.com,True,False
Selinda Guerrero,NM,01,house,2024,D,https://thepeopleforcongress.com,True,False
Sellus Wilder,KY,00,senate,2016,D,https://wilderforsenate.com,True,True
Sellus Wilder,KY,00,senate,2018,D,https://wilderforsenate.com,True,False
Sema Hernandez,TX,00,senate,2020,D,https://semafortexas.com,True,False
Sema Hernandez,TX,00,senate,2022,D,https://semafortexas.com,True,False
Sen. John Boozman,AR,00,senate,2020,R,https://www.boozmanforarkansas.com,True,True
Sen. John Boozman,AR,00,senate,2022,R,https://www.boozmanforarkansas.com,True,True
Sen. John Boozman,AR,00,senate,2024,R,https://www.boozmanforarkansas.com,True,False
Senan Mohamed Saleh,MI,04,house,2020,D,https://voteforsenan.com,True,True
Senan Mohamed Saleh,MI,04,house,2022,D,https://voteforsenan.com,True,False
Senan Mohamed Saleh,MI,04,house,2024,D,https://voteforsenan.com,True,False
Sepi Gilani,CA,00,senate,2024,D,https://www.gilaniussenate.org,True,True
Sepi Shyne,CA,30,house,2024,D,https://www.sepishyne.com,True,True
Seppelfrick Dean A,IL,00,senate,2020,R,https://seppelfrickforsenate2020.com,True,False
Seppelfrick Dean A,IL,00,senate,2022,R,https://seppelfrickforsenate2020.com,True,False
Seppelfrick Dean A,IL,00,senate,2024,R,https://seppelfrickforsenate2020.com,True,False
Sergei Matveyuk,CO,07,house,2024,R,https://sergeiforcongress.com,True,True
Sergio Arellano,AZ,03,house,2018,R,https://arellano4az.com,True,True
Sergio Arellano,AZ,03,house,2020,R,https://arellano4az.com,True,False
Sergio E Ortiz,FL,09,house,2020,R,https://ortizforcongress.com,True,False
Sergio E Ortiz,FL,09,house,2022,R,https://ortizforcongress.com,True,True
Sergio E Ortiz,FL,09,house,2024,R,https://ortizforcongress.com,True,True
Sergio Josephus Mr. Iii Alcubilla,HI,01,house,2022,D,https://www.sergio4hawaii.com,True,True
Sergio Josephus Mr. Iii Alcubilla,HI,01,house,2024,D,https://www.sergio4hawaii.com,True,False
Sergio Mr. Ii Coppola,VA,06,house,2018,D,https://coppolaforcongress.com,True,True
Sery Ms. Kim,TX,06,house,2022,R,https://www.seryfortexas.com,True,False
Seth Alan Cohen,IL,09,house,2024,R,https://www.sethalancohen.com,True,True
Seth Blane 1962 Hall,KY,04,house,2018,D,https://www.sethhallcongress.com,True,True
Seth Blane Hall,KY,04,house,2020,D,https://www.sethhallcongress.com,True,False
Seth Blane Hall,KY,04,house,2022,D,https://www.sethhallcongress.com,True,False
Seth Blane Hall,KY,04,house,2024,D,https://www.sethhallcongress.com,True,True
Seth Braden Blankenship,NC,10,house,2018,R,https://blankenshipforcongress.com,True,True
Seth Braden Blankenship,NC,10,house,2020,R,https://blankenshipforcongress.com,True,False
Seth Corey,OH,11,house,2022,D,https://coreyforohio.us,True,True
Seth Corey,OH,11,house,2024,D,https://coreyforohio.us,True,False
Seth Grossman,NJ,02,house,2018,R,http://www.grossmanforcongress.com,True,True
Seth Grossman,NJ,02,house,2020,R,http://www.grossmanforcongress.com,True,False
Seth Magaziner,RI,02,house,2022,D,https://sethmagaziner.com,True,False
Seth Magaziner,RI,02,house,2024,D,https://sethmagaziner.com,True,True
Seth Michael Vaughn,CA,10,house,2018,D,https://sethvaughnforcongress.com,True,True
Seth Moulton,MA,06,house,2018,D,https://www.sethmoulton.com,True,True
Seth Moulton,MA,06,house,2020,D,https://www.sethmoulton.com,True,True
Seth Moulton,MA,06,house,2022,D,https://www.sethmoulton.com,True,True
Seth Moulton,MA,06,house,2024,D,https://www.sethmoulton.com,True,False
Seth Mr. Leibsohn,AZ,09,house,2018,R,https://seth4congress.com,True,True
Seth Mr. Leibsohn,AZ,09,house,2020,R,https://seth4congress.com,True,False
Seth Mr. Leibsohn,AZ,09,house,2022,R,https://seth4congress.com,True,True
Seth Newman,CA,04,house,2022,R,https://www.seth4congress.org,True,True
Seth Pedersen,WA,09,house,2022,R,https://sethdpedersen.com,True,True
Seth Synstelien,GA,14,house,2022,R,https://www.14thdistrictdad.org,True,True
Seth Synstelien,GA,14,house,2024,R,https://www.14thdistrictdad.org,True,False
Setti Warren,MA,00,senate,2012,D,https://www.settiwarren.com,True,False
Setti Warren,MA,00,senate,2014,D,https://www.settiwarren.com,True,True
Setti Warren,MA,00,senate,2016,D,https://www.settiwarren.com,True,True
Setti Warren,MA,00,senate,2018,D,https://www.settiwarren.com,True,True
Shadi Ayyas,VA,10,house,2018,D,https://ayyasforcongress.org,True,False
Shadi Ayyas,VA,05,house,2020,D,https://ayyasforcongress.org,True,False
Shadi Ayyas,VA,10,house,2022,D,https://www.ayyas2022.com,True,True
Shadi Ayyas,VA,10,house,2024,D,https://www.ayyas2022.com,True,True
Shak Hill,VA,10,house,2018,R,https://shakhill.com,True,True
Shak Hill,VA,10,house,2020,R,https://shakhill.com,True,True
Shak Hill,VA,00,senate,2014,R,https://shakhill.com,True,True
Shak Hill,VA,00,senate,2016,R,https://shakhill.com,True,True
Shak Hill,VA,00,senate,2018,R,https://shakhill.com,True,True
Shak Hill,VA,00,senate,2020,R,https://shakhill.com,True,True
Shak Hill,VA,00,senate,2022,R,https://shakhill.com,True,False
Shak Hill,VA,00,senate,2024,R,https://shakhill.com,True,False
Shakira Hawkins,MI,13,house,2024,D,https://hawkinsforcongress2024.com,True,False
Shalira Lisa Taylor,OH,11,house,2020,R,https://taylorforall.com,True,False
Shamaine Ms Daniels,PA,10,house,2022,D,http://www.danielsforcongress.org,True,True
Shamaine Ms Daniels,PA,10,house,2024,D,http://www.danielsforcongress.org,True,True
Shana Melius,NJ,10,house,2024,D,http://www.meliusforcongress.com/,True,True
Shandon Phan,TX,22,house,2020,R,https://www.shandonphanforcongress.com,True,False
Shane Christopher Goettle,ND,00,house,2018,R,https://www.shanegoettle.com,True,False
Shane Christopher Goettle,ND,00,house,2020,R,https://www.shanegoettle.com,True,False
Shane Christopher Goettle,ND,00,house,2022,R,https://www.shanegoettle.com,True,False
Shane Christopher Goettle,ND,00,house,2024,R,https://www.shanegoettle.com,True,False
Shane Hazel,GA,07,house,2018,R,https://www.shanehazel.com,True,False
Shane Hernandez,MI,10,house,2020,R,https://www.shaneforcongress.com,True,True
Shane Hernandez,MI,10,house,2022,R,https://www.shaneforcongress.com,True,False
Shane Osborn,NE,00,senate,2014,R,https://www.shaneosborn.com,True,True
Shanelle Jackson,MI,12,house,2022,D,https://shanelle.us/,True,True
Shanelle Jackson,MI,12,house,2024,D,https://shanelle.us/,True,True
Shanelle M Jackson,MI,13,house,2018,D,https://shanellejackson.com,True,True
Shaniyat Chowdhury,NY,05,house,2020,D,https://shaniyat2020.com/,True,True
Shaniyat Chowdhury,NY,05,house,2022,D,https://shaniyat2020.com/,True,True
Shaniyat Chowdhury,NY,05,house,2024,D,https://shaniyat2020.com/,True,False
Shanna S Phillips,NV,03,house,2018,D,https://www.nvdems.com,True,True
Shannon Emily Stephens,NY,02,house,2024,R,https://stephensforcongress.com,True,True
Shannon Hader,WA,08,house,2018,D,https://www.drshannonforcongress.com,True,True
Shannon Hader,WA,08,house,2020,D,https://www.drshannonforcongress.com,True,False
Shannon Hutcheson,TX,10,house,2020,D,https://www.shannonhutcheson.com,True,False
Shannon May O''Dell,FL,,senate,2024,R,https://shannon4senate.org,True,True
Shannon Ms. Liss-Riordan,MA,00,senate,2020,D,https://www.shannonforsenate.com,True,True
Shannon Roberts,FL,08,house,2018,D,https://www.shannonrobertsforcongress.com,True,True
Shannon Roberts,FL,08,house,2020,D,https://www.shannonrobertsforcongress.com,True,False
Shante Munns,FL,11,house,2022,D,https://www.voteshante.com,True,True
Shante Munns,FL,11,house,2024,D,https://www.voteshante.com,True,False
Shantel Krebs,SD,00,house,2018,R,https://www.shantelkrebs.com,True,True
Shantel Krebs,SD,00,house,2020,R,https://www.shantelkrebs.com,True,False
Shantel Krebs,SD,00,house,2022,R,https://www.shantelkrebs.com,True,False
Sharelle Mendenhall,NV,00,senate,2022,R,https://sharelle4senate.com,True,True
Sharen Swartz Neuhardt,OH,10,house,2018,D,http://www.neuhardtforcongress.com,True,True
Sharen Swartz Neuhardt,OH,10,house,2020,D,http://www.neuhardtforcongress.com,True,True
Sharen Swartz Neuhardt,OH,10,house,2022,D,http://www.neuhardtforcongress.com,True,False
Sharen Swartz Neuhardt,OH,10,house,2024,D,http://www.neuhardtforcongress.com,True,False
Sharice Davids,KS,03,house,2018,D,https://www.shariceforcongress.com,True,True
Sharice Davids,KS,03,house,2020,D,https://www.shariceforcongress.com,True,True
Sharice Davids,KS,03,house,2022,D,https://www.shariceforcongress.com,True,False
Sharice Davids,KS,03,house,2024,D,https://www.shariceforcongress.com,True,True
Sharif Street,PA,00,senate,2022,D,https://www.streetforus.com,True,False
Sharif Street,PA,00,senate,2024,D,https://www.streetforus.com,True,False
Sharleta Bassett,CA,00,senate,2024,R,https://www.sharletabassett.com,True,True
Sharon Barry Newby,FL,13,house,2020,R,https://www.shari4congress.com,True,True
Sharon Breckenridge Thomas,TX,23,house,2020,R,https://www.sharonthomasforcongress.com,True,True
Sharon Breckenridge Thomas,TX,23,house,2022,R,https://www.sharonthomasforcongress.com,True,False
Sharon Breckenridge Thomas,TX,23,house,2024,R,https://www.sharonthomasforcongress.com,True,False
Sharon Clahchischilliage,NM,03,house,2024,R,https://www.sharonfornm.com,True,False
Sharon Maureen Savage,MI,00,senate,2024,R,https://www.sharonsavageforsenate.com,True,True
Sharon Sund,MN,03,house,2018,D,https://sharonsund.com,True,False
Sharon Sund,MN,03,house,2020,D,https://sharonsund.com,True,True
Sharon Sund,MN,03,house,2022,D,https://sharonsund.com,True,False
Sharron E Angle,NV,02,house,2018,R,https://www.sharronangle.com,True,True
Sharron E Angle,NV,02,house,2020,R,https://sharreonangle.com,True,False
Sharron E Angle,NV,00,senate,2010,R,https://sharronangle.com,True,True
Sharron E Angle,NV,00,senate,2012,R,https://sharronangle.com,True,True
Sharron E Angle,NV,00,senate,2014,R,https://sharronangle.com,True,True
Sharron E Angle,NV,00,senate,2016,R,https://www.sharronangle.com,True,True
Sharron E Angle,NV,00,senate,2018,R,https://www.sharronangle.com,True,True
Sharyn Lynn Elander,NE,00,senate,2012,R,https://sharynelanderforussenate.com,True,False
Sharyn Lynn Elander,NE,00,senate,2014,R,https://sharynelanderforussenate.com,True,False
Sharyn Lynn Elander,NE,00,senate,2016,R,https://sharynelanderforussenate.com,True,False
Sharyn Lynn Elander,NE,00,senate,2018,R,https://sharynelanderforussenate.com,True,False
Shastina Sandman,CA,48,house,2020,R,https://www.shastinasandman.com,True,True
Shastina Sandman,CA,48,house,2022,R,https://www.shastinasandman.com,True,False
Shaul Marshall Rabbi Praver,CT,05,house,2018,D,https://www.shaulpraver.com,True,True
Shaul Marshall Rabbi Praver,CT,05,house,2020,D,https://www.shaulpraver.com,True,False
Shaun Denise Brown,VA,02,house,2018,D,https://www.shaunbrownforcongress.com,True,True
Shaun Denise Brown,VA,02,house,2020,D,https://www.shaunbrownforcongress.com,True,False
Shaun Denise Brown,VA,02,house,2022,D,https://www.shaunbrownforcongress.com,True,False
Shaun Denise Brown,VA,02,house,2024,D,https://www.shaunbrownforcongress.com,True,False
Shauna Rudd,KY,06,house,2024,D,https://shauna4congress.com,True,True
Shaune Pierre Ms. Bordere,TX,11,house,2022,D,http://www.shaunebordere.com,True,True
Shawn Allen Denney,IN,05,house,2018,D,https://www.denneyforcongress.com,True,True
Shawn Collins,CA,45,house,2022,R,https://www.shawncollinsforca.com,True,True
Shawn Harris,GA,14,house,2024,D,https://www.shawnforgeorgia.com,True,True
Shawn Hyland,NJ,03,house,2022,R,https://www.hylandforcongress.com,True,False
Shawn Mr. Redd,AZ,01,house,2018,R,https://www.arizonaredd.com,True,True
Shawn Nelson,CA,39,house,2018,R,https://www.shawnnelsonforcongress.com,True,True
Shawn Nelson,CA,39,house,2020,R,https://www.shawnnelsonforcongress.com,True,False
Shawn Roberts,OK,04,house,2018,R,https://shawnrobertsok.com,True,True
Shawn Rundblade,WI,05,house,2018,D,https://www.shawn2018.com,True,True
Shawn Rundblade,WI,05,house,2020,D,https://www.shawn2018.com,True,False
Shawn Tiffany,KS,02,house,2024,R,https://shawntiffanyforcongress.com,True,False
Shawn-Michael Malone,VI,00,house,2018,D,https://shawnmichaelmalone.com,True,True
Shawna Roberts,OH,06,house,2018,D,https://www.shawnarobertsforcongress2018.org,True,True
Shawna Roberts,OH,06,house,2020,D,https://www.shawnarobertsforcongress2018.org,True,False
Shawna Roberts,OH,06,house,2022,D,https://www.shawnarobertsforcongress2018.org,True,False
Shawna Roberts,OH,06,house,2024,D,https://www.shawnarobertsforcongress2018.org,True,False
Shay Chan Hodges,HI,02,house,2018,D,https://www.shayforhawaii.com,True,False
Shay Hawkins,OH,13,house,2022,R,https://shayhawkinsforcongress.com,True,True
Shay Hawkins,OH,13,house,2024,R,https://shayhawkinsforcongress.com,True,False
Shay Stautz,AZ,02,house,2020,R,https://www.shaystautzforcongress.com,True,True
Shay Stautz,AZ,02,house,2022,R,https://www.shaystautzforcongress.com,True,False
Sheila Bilyeu,AZ,00,senate,2016,D,https://sheilaforsenate.com,True,True
Sheila Cherfilus-Mccormick,FL,20,house,2018,D,https://www.sheilaforflorida.com,True,False
Sheila Cherfilus-Mccormick,FL,20,house,2020,D,https://www.sheilaforflorida.com,True,False
Sheila Cherfilus-Mccormick,FL,20,house,2022,D,https://www.sheilaforflorida.com,True,False
Sheila Cherfilus-Mccormick,FL,20,house,2024,D,https://www.sheilaforflorida.com,True,True
Sheila Griffin,FL,13,house,2020,R,https://www.votegriffin.us,True,True
Sheila Griffin,FL,13,house,2022,R,https://www.votegriffin.us,True,True
Sheila Griffin,FL,13,house,2024,R,https://www.votegriffin.us,True,False
Sheila Jackson Lee,TX,18,house,2018,D,https://sheilajacksonlee18.com,True,False
